rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D
Rectangle 387,53.14754487043509,67.71940449429184,53.14754487043509,97.59092249575818,74.28865762567213,97.59092249575818,74.28865762567213,67.71940449429184
Rectangle 388,1.6524143040470896,43.80864885751193,1.6524143040470896,68.46861592960441,15.796597576991958,68.46861592960441,15.796597576991958,43.80864885751193
Rectangle 389,54.87587722820848,46.479949010844535,54.87587722820848,57.66551468609174,65.960374722462,57.66551468609174,65.960374722462,46.479949010844535
Rectangle 390,62.02482555513984,38.183302509499995,62.02482555513984,62.17716560591243,73.04359726082222,62.17716560591243,73.04359726082222,38.183302509499995
Rectangle 391,17.045874540831107,10.864837505476366,17.045874540831107,28.501737690462704,35.88818370129225,28.501737690462704,35.88818370129225,10.864837505476366
Rectangle 392,71.35741024058585,91.83663546471276,71.35741024058585,121.82972530436778,100.32769315050228,121.82972530436778,100.32769315050228,91.83663546471276
Rectangle 393,62.648101418297465,56.89252915428836,62.648101418297465,74.30313133268993,88.02085272128213,74.30313133268993,88.02085272128213,56.89252915428836
Rectangle 394,95.35550628509795,60.05261682032914,95.35550628509795,75.90409166762154,113.5449629675536,75.90409166762154,113.5449629675536,60.05261682032914
Rectangle 395,60.27612360771104,13.157213541677827,60.27612360771104,40.38603245178316,89.45679875086378,40.38603245178316,89.45679875086378,13.157213541677827
Rectangle 396,73.5882071986782,95.89638667114309,73.5882071986782,110.53412040708238,91.83784239219959,110.53412040708238,91.83784239219959,95.89638667114309
Rectangle 397,6.12039831033282,89.7341510576809,6.12039831033282,117.82645193076482,21.255412521320157,117.82645193076482,21.255412521320157,89.7341510576809
Rectangle 398,73.30001033739136,2.0649326270746227,73.30001033739136,24.027232673426685,88.42860680744758,24.027232673426685,88.42860680744758,2.0649326270746227
Rectangle 399,44.53426328168979,62.14250025904563,44.53426328168979,92.00951561496818,55.17363663224647,92.00951561496818,55.17363663224647,62.14250025904563
Rectangle 400,65.41078576443493,49.7480645539957,65.41078576443493,64.15442922890571,88.0823305087214,64.15442922890571,88.0823305087214,49.7480645539957
Rectangle 401,10.848193308877763,84.33397476763032,10.848193308877763,104.59898055824266,25.363572666792294,104.59898055824266,25.363572666792294,84.33397476763032
Rectangle 402,87.79394306504778,7.733454593360567,87.79394306504778,18.395689703407168,110.83113848655171,18.395689703407168,110.83113848655171,7.733454593360567
Rectangle 403,96.6541158162563,57.68727872783295,96.6541158162563,80.61976579045827,112.84912649817174,80.61976579045827,112.84912649817174,57.68727872783295
Rectangle 404,17.848209985767717,55.12305566983897,17.848209985767717,66.8869586452039,29.1051594944278,66.8869586452039,29.1051594944278,55.12305566983897
Rectangle 405,39.16438186809923,46.752229413663095,39.16438186809923,57.237802005018466,57.452089150854896,57.237802005018466,57.452089150854896,46.752229413663095
Rectangle 406,86.91352577743405,70.54879009046302,86.91352577743405,89.80310297963527,97.10370408673431,89.80310297963527,97.10370408673431,70.54879009046302
Rectangle 407,29.516763880005936,99.4675382538588,29.516763880005936,114.12281036851489,45.909789870129615,114.12281036851489,45.909789870129615,99.4675382538588
Rectangle 408,98.12892100674492,18.395606946342003,98.12892100674492,45.37172282621428,125.88722519473185,45.37172282621428,125.88722519473185,18.395606946342003
Rectangle 409,59.77118015330127,45.18363016417165,59.77118015330127,74.33021422553483,77.70661203424874,74.33021422553483,77.70661203424874,45.18363016417165
Rectangle 410,33.042708261128716,58.61087483022512,33.042708261128716,75.99309841740273,52.386616293686444,75.99309841740273,52.386616293686444,58.61087483022512
Rectangle 411,38.79337714915564,80.34585488365558,38.79337714915564,104.98435012454162,55.48016502382584,104.98435012454162,55.48016502382584,80.34585488365558
Rectangle 412,3.889731857726808,17.80482162362558,3.889731857726808,28.204198070947594,18.87365254715518,28.204198070947594,18.87365254715518,17.80482162362558
Rectangle 413,1.3418362910860737,15.029899066518638,1.3418362910860737,42.79364153181677,14.075380993935584,42.79364153181677,14.075380993935584,15.029899066518638
Rectangle 414,56.65327022814367,17.29050811334607,56.65327022814367,39.2458730906273,77.79646418112938,39.2458730906273,77.79646418112938,17.29050811334607
Rectangle 415,48.207781891801304,22.523311850818295,48.207781891801304,52.34300909545975,61.85165679807134,52.34300909545975,61.85165679807134,22.523311850818295
Rectangle 416,68.60750265092818,82.55048581786806,68.60750265092818,102.25132795441219,87.9358585027699,102.25132795441219,87.9358585027699,82.55048581786806
Rectangle 417,6.557686176909449,22.203219704534284,6.557686176909449,44.96358992202758,31.2543858384495,44.96358992202758,31.2543858384495,22.203219704534284
Rectangle 418,78.19388275389545,90.58965591999527,78.19388275389545,101.3648398576213,101.25167207535858,101.3648398576213,101.25167207535858,90.58965591999527
Rectangle 419,93.11649784476948,61.453724104507955,93.11649784476948,75.79724642917486,118.41620127740833,75.79724642917486,118.41620127740833,61.453724104507955
Rectangle 420,52.92333744537792,64.64405137089916,52.92333744537792,78.8257071633165,64.48982273173793,78.8257071633165,64.48982273173793,64.64405137089916
Rectangle 421,43.49224587550191,32.48858360445207,43.49224587550191,49.79266167156493,58.29971540598179,49.79266167156493,58.29971540598179,32.48858360445207
Rectangle 422,43.22155159652535,23.237372632680643,43.22155159652535,47.162080891814085,66.56645694532725,47.162080891814085,66.56645694532725,23.237372632680643
Rectangle 423,29.536567857221463,65.48632688298721,29.536567857221463,90.99520383911207,39.94753485890796,90.99520383911207,39.94753485890796,65.48632688298721
Rectangle 424,12.239804700120349,56.456458525933286,12.239804700120349,67.2352232592205,23.167115767657076,67.2352232592205,23.167115767657076,56.456458525933286
Rectangle 425,44.23634192060864,47.30177907380657,44.23634192060864,60.51055603399105,64.5753612732045,60.51055603399105,64.5753612732045,47.30177907380657
Rectangle 426,2.947173130228109,1.805463713244515,2.947173130228109,12.894608211483936,13.34418175502195,12.894608211483936,13.34418175502195,1.805463713244515
Rectangle 427,86.3835242700873,53.25689004421896,86.3835242700873,66.59345227604581,99.1620137749178,66.59345227604581,99.1620137749178,53.25689004421896
Rectangle 428,67.23597584981174,91.47454119219228,67.23597584981174,110.40843730419306,79.74144175450493,110.40843730419306,79.74144175450493,91.47454119219228
Rectangle 429,83.16520835827748,3.1154573002864283,83.16520835827748,15.919467368585687,106.81229879194724,15.919467368585687,106.81229879194724,3.1154573002864283
Rectangle 430,21.25171765609083,90.34605160033098,21.25171765609083,112.9326717481307,50.0859489133107,112.9326717481307,50.0859489133107,90.34605160033098
Rectangle 431,74.23548174920282,90.81707141350857,74.23548174920282,104.10435299552739,97.17588807574862,104.10435299552739,97.17588807574862,90.81707141350857
Rectangle 432,4.075390519678557,46.11088269334274,4.075390519678557,64.54554942358823,22.23774191192013,64.54554942358823,22.23774191192013,46.11088269334274
Rectangle 433,34.669815685895976,66.88079704815587,34.669815685895976,81.3055434178986,57.67904805065015,81.3055434178986,57.67904805065015,66.88079704815587
Rectangle 434,20.3043524791646,37.77502066819586,20.3043524791646,56.76560911299707,41.94779257210887,56.76560911299707,41.94779257210887,37.77502066819586
Rectangle 435,14.65482690553408,94.38136148057932,14.65482690553408,115.0070784667126,28.677010078946996,115.0070784667126,28.677010078946996,94.38136148057932
Rectangle 436,77.01280290543043,22.608498727194505,77.01280290543043,48.01529036155472,88.5680728891776,48.01529036155472,88.5680728891776,22.608498727194505
Rectangle 437,38.673540505401306,31.309830586581043,38.673540505401306,58.82782463511707,52.13293797098471,58.82782463511707,52.13293797098471,31.309830586581043
Rectangle 438,14.082839336961495,34.724953256545,14.082839336961495,51.827154891196884,43.894253953021035,51.827154891196884,43.894253953021035,34.724953256545
Rectangle 439,52.988006974170176,11.338823382193652,52.988006974170176,39.78411794855459,65.80412423394344,39.78411794855459,65.80412423394344,11.338823382193652
Rectangle 440,96.83576032843297,66.70710948182744,96.83576032843297,96.08400501687268,122.6179424096428,96.08400501687268,122.6179424096428,66.70710948182744
Rectangle 441,94.33006857210971,17.148284952321525,94.33006857210971,36.32182845817813,109.68306167753416,36.32182845817813,109.68306167753416,17.148284952321525
Rectangle 442,35.83969693361758,16.00485015357923,35.83969693361758,26.17645722459594,57.27887522940896,26.17645722459594,57.27887522940896,16.00485015357923
Rectangle 443,16.01189509149441,58.52089863403722,16.01189509149441,75.34402710490657,41.156493730513915,75.34402710490657,41.156493730513915,58.52089863403722
Rectangle 444,82.1200197105904,46.56009460044196,82.1200197105904,66.45898309457225,109.60319824921191,66.45898309457225,109.60319824921191,46.56009460044196
Rectangle 445,46.62986389134952,97.45506117905627,46.62986389134952,114.97223814600291,71.72647246330482,114.97223814600291,71.72647246330482,97.45506117905627
Rectangle 446,36.14850510657143,90.0872547225476,36.14850510657143,111.99928153570411,65.0538124023241,111.99928153570411,65.0538124023241,90.0872547225476
Rectangle 447,77.55806932274166,31.18271711727515,77.55806932274166,54.49581120410066,106.31783459596467,54.49581120410066,106.31783459596467,31.18271711727515
Rectangle 448,88.82035538917326,18.576161860181095,88.82035538917326,40.75873692160128,101.39780058832292,40.75873692160128,101.39780058832292,18.576161860181095
Rectangle 449,58.69883522064738,27.857363015648062,58.69883522064738,49.71384868748119,77.81999151716175,49.71384868748119,77.81999151716175,27.857363015648062
Rectangle 450,93.73023496285397,96.45429073138189,93.73023496285397,112.50090743070052,104.58781690875587,112.50090743070052,104.58781690875587,96.45429073138189
Rectangle 451,41.35822659992818,77.08158404758494,41.35822659992818,104.70681381720377,63.58163911266082,104.70681381720377,63.58163911266082,77.08158404758494
Rectangle 452,47.612927236750515,18.6427795476081,47.612927236750515,46.83596796437083,75.6188072145641,46.83596796437083,75.6188072145641,18.6427795476081
Rectangle 453,70.17400359132124,81.21048551518551,70.17400359132124,107.06911489339225,93.20205547935977,107.06911489339225,93.20205547935977,81.21048551518551
Rectangle 454,83.83274215754287,77.59063480917843,83.83274215754287,106.1064439460574,100.47168602141844,106.1064439460574,100.47168602141844,77.59063480917843
Rectangle 455,3.2339843131227286,77.20800910281156,3.2339843131227286,97.86479542948554,15.400402774976117,97.86479542948554,15.400402774976117,77.20800910281156
Rectangle 456,7.035298120395039,10.325357719926709,7.035298120395039,36.58509539082713,20.59861295074985,36.58509539082713,20.59861295074985,10.325357719926709
Rectangle 457,68.26565708445817,9.981894984741635,68.26565708445817,39.45118409915294,81.12166067763971,39.45118409915294,81.12166067763971,9.981894984741635
Rectangle 458,97.10939711478751,4.370660407827365,97.10939711478751,29.142767720977552,123.25534917932777,29.142767720977552,123.25534917932777,4.370660407827365
Rectangle 459,44.97814763234646,73.37158177107317,44.97814763234646,90.11205729868354,63.02189677491949,90.11205729868354,63.02189677491949,73.37158177107317
Rectangle 460,19.035212987670214,64.90762279437679,19.035212987670214,82.62166025355555,46.356588380941616,82.62166025355555,46.356588380941616,64.90762279437679
Rectangle 461,37.23094676758188,71.76818694696165,37.23094676758188,91.43719114939427,48.044180357853676,91.43719114939427,48.044180357853676,71.76818694696165
Rectangle 462,76.96985620690012,59.68394725751435,76.96985620690012,86.27513887077262,89.44149612197502,86.27513887077262,89.44149612197502,59.68394725751435
Rectangle 463,39.07232160033104,53.790333630557676,39.07232160033104,83.0762850505966,55.31464605652995,83.0762850505966,55.31464605652995,53.790333630557676
Rectangle 464,38.538564687066135,29.22501240879196,38.538564687066135,57.54271057201474,61.45438438299615,57.54271057201474,61.45438438299615,29.22501240879196
Rectangle 465,22.348017636466288,46.50479819263166,22.348017636466288,70.39521247453288,48.14313066260539,70.39521247453288,48.14313066260539,46.50479819263166
Rectangle 466,90.90792476447065,71.48466968876511,90.90792476447065,94.93583101058286,115.23370767279268,94.93583101058286,115.23370767279268,71.48466968876511
Rectangle 467,68.1098670266711,40.197702141442434,68.1098670266711,50.91125636934471,94.71261046199912,50.91125636934471,94.71261046199912,40.197702141442434
Rectangle 468,51.74789923828643,34.33377146723846,51.74789923828643,44.922521475991516,74.25206609012241,44.922521475991516,74.25206609012241,34.33377146723846
Rectangle 469,39.10539091159158,57.014882966394694,39.10539091159158,82.75274765022914,58.05150673637978,82.75274765022914,58.05150673637978,57.014882966394694
Rectangle 470,68.25722137778169,62.43105723750458,68.25722137778169,84.69820901849732,83.37951724944186,84.69820901849732,83.37951724944186,62.43105723750458
Rectangle 471,8.488536898366306,52.15556092590843,8.488536898366306,72.60732624061845,37.769810445722015,72.60732624061845,37.769810445722015,52.15556092590843
Rectangle 472,86.99484580151353,39.181768719837336,86.99484580151353,64.81431184284385,113.6779508403742,64.81431184284385,113.6779508403742,39.181768719837336
Rectangle 473,9.573889468048124,84.35365384319402,9.573889468048124,111.1793232173879,31.028840299748524,111.1793232173879,31.028840299748524,84.35365384319402
Rectangle 474,57.154759846935946,84.50341098774796,57.154759846935946,112.76558948020755,72.63751164256885,112.76558948020755,72.63751164256885,84.50341098774796
Rectangle 475,67.58695595616385,12.961337307425891,67.58695595616385,30.950895733788535,78.58045379038477,30.950895733788535,78.58045379038477,12.961337307425891
Rectangle 476,90.25149794698191,50.13069844940493,90.25149794698191,64.96606771926952,103.17871793469334,64.96606771926952,103.17871793469334,50.13069844940493
Rectangle 477,92.5810406082881,87.08530587250777,92.5810406082881,111.84321007915983,102.85519915176491,111.84321007915983,102.85519915176491,87.08530587250777
Rectangle 478,82.63822521832111,32.1431635814165,82.63822521832111,61.351107736922415,106.54499471210856,61.351107736922415,106.54499471210856,32.1431635814165
Rectangle 479,26.019443276024422,42.320274270690646,26.019443276024422,65.36859422565358,40.86295768020514,65.36859422565358,40.86295768020514,42.320274270690646
Rectangle 480,97.66901573096452,29.039440187487752,97.66901573096452,44.52772703319501,125.07156587736709,44.52772703319501,125.07156587736709,29.039440187487752
Rectangle 481,87.26275452362285,72.3214532371461,87.26275452362285,88.0443151303773,109.55030867134734,88.0443151303773,109.55030867134734,72.3214532371461
Rectangle 482,76.75376965455058,38.49164600918118,76.75376965455058,62.86654228286247,105.435433189483,62.86654228286247,105.435433189483,38.49164600918118
Rectangle 483,32.588221305050205,84.46111196184572,32.588221305050205,95.92574897100982,44.066461713465586,95.92574897100982,44.066461713465586,84.46111196184572
Rectangle 484,9.970942666234716,38.563955006548724,9.970942666234716,64.05017554521987,24.566442566990656,64.05017554521987,24.566442566990656,38.563955006548724
Rectangle 485,22.89872273620829,89.34219270195297,22.89872273620829,108.67310166009366,33.59794246703312,108.67310166009366,33.59794246703312,89.34219270195297
Rectangle 486,5.679704957907738,14.209786984655226,5.679704957907738,31.40833929569282,19.02498139252085,31.40833929569282,19.02498139252085,14.209786984655226
Rectangle 487,25.013115837820145,89.82187856508702,25.013115837820145,110.76638347609483,52.16367067685461,110.76638347609483,52.16367067685461,89.82187856508702
Rectangle 488,35.271791322728404,42.93995160141628,35.271791322728404,54.501202064513144,45.714793818787136,54.501202064513144,45.714793818787136,42.93995160141628
Rectangle 489,62.656631106405335,65.3983659681053,62.656631106405335,76.02186805825883,78.67781633433816,76.02186805825883,78.67781633433816,65.3983659681053
Rectangle 490,14.91807538242056,79.60811374986692,14.91807538242056,100.82307373180734,24.921781874088843,100.82307373180734,24.921781874088843,79.60811374986692
Rectangle 491,36.992102363106774,13.572204068046679,36.992102363106774,29.286016387650285,47.442733084535185,29.286016387650285,47.442733084535185,13.572204068046679
Rectangle 492,13.844453477792273,59.81366694174809,13.844453477792273,89.46863610917913,41.705739551981566,89.46863610917913,41.705739551981566,59.81366694174809
Rectangle 493,7.5703743544301645,41.09002681548104,7.5703743544301645,61.68221757866628,19.22936145880027,61.68221757866628,19.22936145880027,41.09002681548104
Rectangle 494,50.393626021337546,97.83342662470487,50.393626021337546,118.52012819626701,64.89317810590379,118.52012819626701,64.89317810590379,97.83342662470487
Rectangle 495,17.933789158594713,91.96040197431834,17.933789158594713,104.70436603481814,47.83229216586841,104.70436603481814,47.83229216586841,91.96040197431834
Rectangle 496,69.70158978446031,54.56754099593937,69.70158978446031,81.62451588859403,85.37267767764487,81.62451588859403,85.37267767764487,54.56754099593937
Rectangle 497,52.06325942027975,24.024734517396407,52.06325942027975,53.431511565568755,78.86800438723795,53.431511565568755,78.86800438723795,24.024734517396407
Rectangle 498,92.10263557775997,38.87814180169828,92.10263557775997,56.741374799383145,119.27823609562043,56.741374799383145,119.27823609562043,38.87814180169828
Rectangle 499,75.72822824499065,97.75430639965158,75.72822824499065,113.02142579107267,94.15357272708681,113.02142579107267,94.15357272708681,97.75430639965158
Rectangle 500,6.898253404425326,4.311297282324333,6.898253404425326,25.495386144393386,34.691222971967065,25.495386144393386,34.691222971967065,4.311297282324333
Rectangle 501,69.91561056363136,81.6954901966212,69.91561056363136,93.81702914666123,99.44331113904714,93.81702914666123,99.44331113904714,81.6954901966212
Rectangle 502,58.75376855025587,40.27000033630366,58.75376855025587,69.22534118099068,82.4098219155733,69.22534118099068,82.4098219155733,40.27000033630366
Rectangle 503,91.65370807776047,43.67212116716062,91.65370807776047,73.39799923885558,115.1409664309372,73.39799923885558,115.1409664309372,43.67212116716062
Rectangle 504,73.73093022972816,13.723745780761954,73.73093022972816,39.25700485005357,98.78870679188923,39.25700485005357,98.78870679188923,13.723745780761954
Rectangle 505,48.204596582467296,8.89742924239525,48.204596582467296,32.27022373573639,73.11407508719122,32.27022373573639,73.11407508719122,8.89742924239525
Rectangle 506,93.19532972798022,97.89971465349274,93.19532972798022,117.24505672265506,108.25622664620683,117.24505672265506,108.25622664620683,97.89971465349274
Rectangle 507,40.52287102582189,43.34391885303683,40.52287102582189,60.69471808200646,53.756280285853165,60.69471808200646,53.756280285853165,43.34391885303683
Rectangle 508,43.94011405822238,44.64821874750464,43.94011405822238,67.26706105682584,62.00824016953753,67.26706105682584,62.00824016953753,44.64821874750464
Rectangle 509,98.1605229638472,60.20097870524535,98.1605229638472,71.8502063939469,117.63191456730837,71.8502063939469,117.63191456730837,60.20097870524535
Rectangle 510,20.880523151313955,95.03720172718234,20.880523151313955,119.6244539257122,35.56928836987722,119.6244539257122,35.56928836987722,95.03720172718234
Rectangle 511,46.31743871176912,60.59265075882102,46.31743871176912,83.18588953397384,61.94305700343623,83.18588953397384,61.94305700343623,60.59265075882102
Rectangle 512,39.27611694384275,75.24702877439917,39.27611694384275,99.11596295646905,68.44648275225751,99.11596295646905,68.44648275225751,75.24702877439917
Rectangle 513,30.835604508991775,60.79623433782597,30.835604508991775,88.88890835867738,41.51478836217242,88.88890835867738,41.51478836217242,60.79623433782597
Rectangle 514,20.24010538100378,4.362243591472237,20.24010538100378,33.98905655321227,38.46554545749579,33.98905655321227,38.46554545749579,4.362243591472237
Rectangle 515,83.85741747729327,15.215056818031991,83.85741747729327,28.57298596362031,113.73086540360727,28.57298596362031,113.73086540360727,15.215056818031991
Rectangle 516,37.27111672843151,98.42495069541994,37.27111672843151,112.56023656602648,48.5690901312792,112.56023656602648,48.5690901312792,98.42495069541994
Rectangle 517,47.256821157691455,85.1919368334077,47.256821157691455,109.79390374724679,62.88273730447105,109.79390374724679,62.88273730447105,85.1919368334077
Rectangle 518,29.365944364713403,71.16807875682686,29.365944364713403,99.63839099401018,54.70188233180901,99.63839099401018,54.70188233180901,71.16807875682686
Rectangle 519,6.3567972871829586,84.75640273774367,6.3567972871829586,113.37655420684521,27.508113034990124,113.37655420684521,27.508113034990124,84.75640273774367
Rectangle 520,53.99866727581634,22.129463070530964,53.99866727581634,44.911396602537025,71.97866015213478,44.911396602537025,71.97866015213478,22.129463070530964
Rectangle 521,66.39156723423834,3.7939175691540594,66.39156723423834,17.995848003706378,79.00817090145897,17.995848003706378,79.00817090145897,3.7939175691540594
Rectangle 522,79.24799700247674,33.07570053770282,79.24799700247674,61.11979328337306,96.8082382561553,61.11979328337306,96.8082382561553,33.07570053770282
Rectangle 523,44.788909829311685,92.32753632191759,44.788909829311685,102.53477213466792,63.64323510718382,102.53477213466792,63.64323510718382,92.32753632191759
Rectangle 524,55.10425176911144,96.74771063864004,55.10425176911144,121.65708802252918,81.98495317283195,121.65708802252918,81.98495317283195,96.74771063864004
Rectangle 525,53.257135150061075,24.98762747668962,53.257135150061075,37.49291017473718,74.66362411504855,37.49291017473718,74.66362411504855,24.98762747668962
Rectangle 526,53.41036024684048,24.595902645923495,53.41036024684048,35.912901338930496,82.70502621346449,35.912901338930496,82.70502621346449,24.595902645923495
Rectangle 527,61.57066202698294,57.13513403815141,61.57066202698294,86.75721581619078,75.74080676489022,86.75721581619078,75.74080676489022,57.13513403815141
Rectangle 528,30.511286423597262,4.1980293334900605,30.511286423597262,22.94352436735116,40.92156358006926,22.94352436735116,40.92156358006926,4.1980293334900605
Rectangle 529,15.764106133188527,49.21868069449387,15.764106133188527,67.53359075061586,43.486239194494686,67.53359075061586,43.486239194494686,49.21868069449387
Rectangle 530,14.89923564949035,82.34020463682471,14.89923564949035,95.62144451507726,29.573984910532147,95.62144451507726,29.573984910532147,82.34020463682471
Rectangle 531,31.154131428373756,79.1303932701383,31.154131428373756,95.90386885967303,55.63985322900926,95.90386885967303,55.63985322900926,79.1303932701383
Rectangle 532,27.203746868091127,63.39344623208589,27.203746868091127,89.92890138931128,45.71453919670242,89.92890138931128,45.71453919670242,63.39344623208589
Rectangle 533,75.3285854737146,47.61975949833601,75.3285854737146,75.79176323202633,88.0934495849257,75.79176323202633,88.0934495849257,47.61975949833601
Rectangle 534,41.73652345118614,56.42806001581736,41.73652345118614,67.27356416910118,63.068324744498256,67.27356416910118,63.068324744498256,56.42806001581736
Rectangle 535,54.561025819363486,48.57716503354731,54.561025819363486,67.23139624425134,75.01257259452797,67.23139624425134,75.01257259452797,48.57716503354731
Rectangle 536,81.90772388887419,71.68467145266436,81.90772388887419,83.97463530111456,107.02921730651545,83.97463530111456,107.02921730651545,71.68467145266436
Rectangle 537,12.244243947610823,4.593325012687832,12.244243947610823,14.822630468959844,27.06350009792297,14.822630468959844,27.06350009792297,4.593325012687832
Rectangle 538,49.853328184924116,64.43630451459887,49.853328184924116,87.50277376079137,74.93073237328463,87.50277376079137,74.93073237328463,64.43630451459887
Rectangle 539,2.2396618422516723,56.784414024476135,2.2396618422516723,78.37860596834801,21.16809316812209,78.37860596834801,21.16809316812209,56.784414024476135
Rectangle 540,20.849242602510966,65.51859000121986,20.849242602510966,78.01472509030471,49.25982385567318,78.01472509030471,49.25982385567318,65.51859000121986
Rectangle 541,6.944568847523658,11.396262434195192,6.944568847523658,40.696501352401725,21.27080996463095,40.696501352401725,21.27080996463095,11.396262434195192
Rectangle 542,63.59969938708841,89.31671961514125,63.59969938708841,99.82223361273611,82.31684837054745,99.82223361273611,82.31684837054745,89.31671961514125
Rectangle 543,41.1623206582034,6.807063009377645,41.1623206582034,22.468587355471964,59.790589097854486,22.468587355471964,59.790589097854486,6.807063009377645
Rectangle 544,64.47357787480371,75.11755701038439,64.47357787480371,89.57552894452978,80.16950645893951,89.57552894452978,80.16950645893951,75.11755701038439
Rectangle 545,76.27573734141289,97.93460517677835,76.27573734141289,112.83586115591115,95.35649067609049,112.83586115591115,95.35649067609049,97.93460517677835
Rectangle 546,42.68645215347562,72.04873353508562,42.68645215347562,99.16347405682356,53.87406271747517,99.16347405682356,53.87406271747517,72.04873353508562
Rectangle 547,32.99832724463562,91.61998819894211,32.99832724463562,111.90050523320565,60.10376494938793,111.90050523320565,60.10376494938793,91.61998819894211
Rectangle 548,10.378207243761961,30.144907931522745,10.378207243761961,46.572929983471,37.61246221226246,46.572929983471,37.61246221226246,30.144907931522745
Rectangle 549,0.10426497001917445,50.872835670854535,0.10426497001917445,79.93227665351085,16.127398689610207,79.93227665351085,16.127398689610207,50.872835670854535
Rectangle 550,80.1105413399924,68.30482674106592,80.1105413399924,88.53943707086594,100.75656762460773,88.53943707086594,100.75656762460773,68.30482674106592
Rectangle 551,19.949356484326664,99.47206975820504,19.949356484326664,115.8706102096006,41.0350751654959,115.8706102096006,41.0350751654959,99.47206975820504
Rectangle 552,99.50998986305765,4.157306288075391,99.50998986305765,14.433526910119308,110.4365809664058,14.433526910119308,110.4365809664058,4.157306288075391
Rectangle 553,70.54434680224358,18.253722607206424,70.54434680224358,40.03976469005805,95.61268582794345,40.03976469005805,95.61268582794345,18.253722607206424
Rectangle 554,2.087052331263606,89.3334813478113,2.087052331263606,103.29335621397027,28.383591610909463,103.29335621397027,28.383591610909463,89.3334813478113
Rectangle 555,23.23625973627571,32.14522707666274,23.23625973627571,55.223210212126304,34.33287752766301,55.223210212126304,34.33287752766301,32.14522707666274
Rectangle 556,73.71784487552947,83.97450112586966,73.71784487552947,107.28344158930574,95.98578694366,107.28344158930574,95.98578694366,83.97450112586966
Rectangle 557,16.95010313844344,46.666462004132306,16.95010313844344,75.985243364779,44.23640639193654,75.985243364779,44.23640639193654,46.666462004132306
Rectangle 558,12.088042625279172,30.619426775329117,12.088042625279172,58.300091521530014,24.791469515038223,58.300091521530014,24.791469515038223,30.619426775329117
Rectangle 559,12.576940844489993,0.5151922522233954,12.576940844489993,17.198873149294815,39.67801520021919,17.198873149294815,39.67801520021919,0.5151922522233954
Rectangle 560,50.09473058403974,59.97414000319119,50.09473058403974,74.96302899393717,66.54105115650313,74.96302899393717,66.54105115650313,59.97414000319119
Rectangle 561,6.682589045373355,49.11067126386016,6.682589045373355,63.13149706788665,29.065550651389707,63.13149706788665,29.065550651389707,49.11067126386016
Rectangle 562,62.73473881571757,54.63316487527157,62.73473881571757,67.83347020149333,73.65785985312863,67.83347020149333,73.65785985312863,54.63316487527157
Rectangle 563,69.26470627501493,4.912549498994856,69.26470627501493,19.21175449153702,81.06526702632623,19.21175449153702,81.06526702632623,4.912549498994856
Rectangle 564,76.3999951260176,62.70184666514448,76.3999951260176,74.65870443322964,98.58349835595844,74.65870443322964,98.58349835595844,62.70184666514448
Rectangle 565,66.02395512420944,12.035533579356084,66.02395512420944,38.74306921975163,87.86868226447766,38.74306921975163,87.86868226447766,12.035533579356084
Rectangle 566,42.89879486703434,57.89026005992255,42.89879486703434,76.60750917632286,58.59268770267627,76.60750917632286,58.59268770267627,57.89026005992255
Rectangle 567,38.93346568677831,68.3769942935584,38.93346568677831,93.13656851488362,57.65642569367783,93.13656851488362,57.65642569367783,68.3769942935584
Rectangle 568,32.078854784336905,24.83641793180181,32.078854784336905,53.400602552396705,61.3914403659937,53.400602552396705,61.3914403659937,24.83641793180181
Rectangle 569,76.30500947279468,74.48414875567615,76.30500947279468,100.25297132362391,96.83201382337673,100.25297132362391,96.83201382337673,74.48414875567615
Rectangle 570,49.642798223926555,56.608129294282506,49.642798223926555,85.43091300567804,70.86696411293917,85.43091300567804,70.86696411293917,56.608129294282506
Rectangle 571,7.730864547669625,7.785121070432477,7.730864547669625,32.03871794302376,25.934307864639713,32.03871794302376,25.934307864639713,7.785121070432477
Rectangle 572,47.66165471865934,21.848580050447243,47.66165471865934,44.913518171099625,63.45576681335349,44.913518171099625,63.45576681335349,21.848580050447243
Rectangle 573,6.767973624097257,22.58603545317428,6.767973624097257,34.80791874920547,17.125746767682983,34.80791874920547,17.125746767682983,22.58603545317428
Rectangle 574,3.6798523458612786,18.053370050708462,3.6798523458612786,32.344278346279864,30.32688588666814,32.344278346279864,30.32688588666814,18.053370050708462
Rectangle 575,29.60752159570904,78.58891814788784,29.60752159570904,103.45004544067594,48.1618326412227,103.45004544067594,48.1618326412227,78.58891814788784
Rectangle 576,70.98308552330188,16.68826226277136,70.98308552330188,46.51683304095206,92.02092369481215,46.51683304095206,92.02092369481215,16.68826226277136
Rectangle 577,79.79249904548332,32.01579624616417,79.79249904548332,49.10629944813011,99.99582550046134,49.10629944813011,99.99582550046134,32.01579624616417
Rectangle 578,81.5711533743077,45.329227416949145,81.5711533743077,65.77209825198449,100.66025206898976,65.77209825198449,100.66025206898976,45.329227416949145
Rectangle 579,98.69804768542345,78.85246156746368,98.69804768542345,103.61607395224158,115.12177801517251,103.61607395224158,115.12177801517251,78.85246156746368
