number_rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,is_rectangle
Retângulo 375,70.56442512006602,21.02633228297448,79.23997626948386,22.030930807007508,79.54666523432503,43.313422594389486,67.87009128456495,41.39201443088232,False
Retângulo 376,39.6409336407054,32.02048490742046,63.241242385253,29.1296052197545,65.22976711598977,48.8613827524632,35.76923555424905,46.687865774839494,False
Retângulo 377,96.11183711813055,63.88914576599871,117.70550636955586,63.88914576599871,117.70550636955586,93.32012961673425,96.11183711813055,93.32012961673425,True
Retângulo 378,36.481501209082076,82.16167374963621,46.91610270780865,82.16167374963621,46.91610270780865,106.71347222287525,36.481501209082076,106.71347222287525,True
Retângulo 379,20.755356650816488,78.99961143886019,42.72242649552763,79.36106718329695,43.36326532790468,96.28531939532117,18.550569525583878,95.21843910436944,True
Retângulo 380,72.70350965630684,26.529609722705317,84.3502772899873,26.529609722705317,84.3502772899873,50.177443431876334,72.70350965630684,50.177443431876334,True
Retângulo 381,48.997660945132424,52.353656166370456,82.826217003497,8.243811948985602,50.25277401375777,18.401859715839763,3.33067872063072,17.023946009160586,False
Retângulo 382,52.1407509979366,36.22506053788843,81.56616043206243,36.22506053788843,81.56616043206243,55.44820267041311,52.1407509979366,55.44820267041311,True
Retângulo 383,96.00096935030936,78.8475951311985,43.743823880165664,67.1483740593658,13.878296811385571,54.39682396087105,92.77656698269666,85.29814921624364,False
Retângulo 384,76.26604201804143,35.12769314345604,93.62326054998469,35.12769314345604,93.62326054998469,48.3236039598626,76.26604201804143,48.3236039598626,True
Retângulo 385,34.44004995982494,82.07123532673918,62.64644877734662,82.07123532673918,62.64644877734662,107.6801841828682,34.44004995982494,107.6801841828682,True
Retângulo 386,42.87780094559489,13.428141476666111,57.89970599091479,13.428141476666111,57.89970599091479,39.50337024804327,42.87780094559489,39.50337024804327,True
Retângulo 387,5.5314767682953185,85.87206301672504,80.1374578896316,60.12181746971934,77.63731313631234,9.140975369040882,79.38255441330335,66.4988523032444,False
Retângulo 388,73.51583928291092,7.342666762597048,85.52594881663582,9.893026029925394,85.15539333394403,33.424411205441196,74.088143156376,33.89918326758983,True
Retângulo 389,60.875626514753506,5.163716199689018,73.0196995616803,7.012547793406139,71.37252006420984,28.93010620179808,60.90415470748181,28.66731777568157,True
Retângulo 390,45.55603419625133,37.21365204416021,57.73605506918479,36.51606147644044,60.38287010431395,49.44290068887836,45.45304207795257,49.15555607714585,True
Retângulo 391,34.428521563778524,19.904399952819528,5.391370278114927,23.738696242247315,67.18981819253145,5.699274487230122,97.26579039671105,87.06531203497678,False
Retângulo 392,90.73719475482297,82.40230121282943,112.50354806975555,82.20252834887353,112.39775676558571,105.53622329259345,92.58675766756322,103.73186536913286,True
Retângulo 393,65.85312082854135,10.036267300319679,83.0320444473472,10.036267300319679,83.0320444473472,25.053982766613977,65.85312082854135,25.053982766613977,True
Retângulo 394,71.88923074949328,85.98909628204144,87.03604546256472,85.98909628204144,87.03604546256472,103.28031293968468,71.88923074949328,103.28031293968468,True
Retângulo 395,28.678397299329728,74.4950018087343,35.79560570809055,39.138476795577525,49.29711512320303,98.10205574214696,61.97583804279058,39.18614764756265,False
Retângulo 396,57.7705644281076,41.599252985607095,79.00611464579454,41.599252985607095,79.00611464579454,68.02805111384865,57.7705644281076,68.02805111384865,True
Retângulo 397,97.82014475673164,98.44628207342689,43.46202433830872,84.36666103322369,93.48300819946348,61.818636614561825,33.48235527705068,72.3440927763439,False
Retângulo 398,26.49875431600548,80.6768704758294,46.74574799971431,80.6768704758294,46.74574799971431,94.16920977772917,26.49875431600548,94.16920977772917,True
Retângulo 399,63.07957332300056,62.747448866926526,16.404670799304256,15.828135076455984,22.152858423266565,19.461375955050777,51.89626703532559,35.586085177020834,False
Retângulo 400,86.54293786305664,57.081364631220175,99.59196140438229,57.081364631220175,99.59196140438229,81.23311440549006,86.54293786305664,81.23311440549006,True
Retângulo 401,43.11283600745781,64.56187085428168,53.61053923662716,64.56187085428168,53.61053923662716,79.10894816313416,43.11283600745781,79.10894816313416,True
Retângulo 402,8.30834476486758,88.95241504651582,50.22106623399923,14.193754247631563,14.401550734883461,87.73252487845446,9.732728780862743,2.4594729042172747,False
Retângulo 403,43.5470963960882,2.2628922989442595,60.561128359610315,-0.09278819259564175,62.38662991974294,25.460284039016557,42.887711200042155,25.781531135274747,True
Retângulo 404,39.382829949569334,37.8137282185142,57.045750006916286,37.8137282185142,57.045750006916286,52.07089423515007,39.382829949569334,52.07089423515007,True
Retângulo 405,68.63002803984597,43.860599568890855,98.15596314667127,46.21321674414132,53.11955197262748,4.083673202223781,66.01999190909096,4.724763991337532,False
Retângulo 406,92.99114480457963,1.640967251380876,103.12653971858074,1.640967251380876,103.12653971858074,19.134375325931266,92.99114480457963,19.134375325931266,True
Retângulo 407,97.52431103650369,93.65403732414765,113.48356816902368,93.65403732414765,113.48356816902368,120.70281726484205,97.52431103650369,120.70281726484205,True
Retângulo 408,4.846137339532509,92.04668113030921,18.221203476936658,91.11677553324803,21.41416927021259,116.81878261820911,4.799585745652626,113.55993292815795,True
Retângulo 409,75.45223173852108,82.10680545891019,90.27125766853977,82.10680545891019,90.27125766853977,96.00455850780634,75.45223173852108,96.00455850780634,True
Retângulo 410,42.79576050851316,75.81979241088926,61.56770218836342,75.81979241088926,61.56770218836342,100.46147742346845,42.79576050851316,100.46147742346845,True
Retângulo 411,45.27814671308127,30.41861572573483,70.24049669709385,30.41861572573483,70.24049669709385,56.83850154504694,45.27814671308127,56.83850154504694,True
Retângulo 412,39.96776458305966,91.36029370667988,48.718379553752925,92.84526735705687,51.03317479016721,114.54400550102538,40.54058864932503,115.77846719339261,True
Retângulo 413,80.40005139666059,39.75460336209217,93.3891322677887,39.75460336209217,93.3891322677887,50.9797944940867,80.40005139666059,50.9797944940867,True
Retângulo 414,90.07519374162565,34.014849042636165,109.96555044146243,34.014849042636165,109.96555044146243,45.84703664101926,90.07519374162565,45.84703664101926,True
Retângulo 415,5.442488704491355,52.9513007446737,28.492772926891178,52.9513007446737,28.492772926891178,68.86553890397421,5.442488704491355,68.86553890397421,True
Retângulo 416,65.26954800748169,68.40288930673887,93.96489440474691,68.40288930673887,93.96489440474691,93.83895651869773,65.26954800748169,93.83895651869773,True
Retângulo 417,84.83834569574582,27.520736045550553,112.81210195364774,27.520736045550553,112.81210195364774,45.24698062286798,84.83834569574582,45.24698062286798,True
Retângulo 418,61.75132329086247,11.360683949610188,82.45494432409174,11.054601572414432,80.4608447869677,36.758336362488,60.86076153672675,37.10647162382477,True
Retângulo 419,75.78997440505692,4.361247279104652,87.96222049038795,4.361247279104652,87.96222049038795,14.517329399811388,75.78997440505692,14.517329399811388,True
Retângulo 420,93.31250114260422,91.18200007974133,103.45347342978012,91.18200007974133,103.45347342978012,116.69847446064574,93.31250114260422,116.69847446064574,True
Retângulo 421,50.33920797532914,29.36837728163091,74.11978936283055,32.11336390066014,75.36639056634948,49.34383459034602,51.60615569540867,47.78344334217883,True
Retângulo 422,99.55608933119767,75.47302880140968,80.08833912275661,45.81451417769545,36.68253336357223,10.777596830237501,73.99912043608745,34.540335528284835,False
Retângulo 423,28.666800146838845,54.501477522282386,44.16189765937554,13.113134407083471,12.227712302559246,60.89317736105505,70.3077331524045,4.348803262915912,False
Retângulo 424,27.361093203578623,64.43038614377726,48.166588561302234,64.43038614377726,48.166588561302234,83.50249352773079,27.361093203578623,83.50249352773079,True
Retângulo 425,9.372742319004102,80.54512339624095,19.87550138780846,46.54436804697135,34.273614266080045,95.73304074485671,33.73851437043535,58.225430750720975,False
Retângulo 426,-1.0102746071090887,55.298804010449125,24.35506405456029,53.11397174875595,24.95839191748115,68.02120166077867,-1.299550600709333,67.01342675595174,True
Retângulo 427,10.18345534744175,7.569013199467289,29.770584016422728,7.569013199467289,29.770584016422728,23.641704954916655,10.18345534744175,23.641704954916655,True
Retângulo 428,78.79700263530174,93.00773255998116,89.3363944764816,91.80732669299536,88.87490596459719,120.56060828521733,77.22571876562795,119.82002097050174,True
Retângulo 429,99.54848855671742,98.24321083570003,115.80078009918338,98.24321083570003,115.80078009918338,116.6009529819541,99.54848855671742,116.6009529819541,True
Retângulo 430,43.8483959279304,83.35388587792538,60.39071213660377,50.032204192250475,33.17631459611703,53.941255686639266,14.348258383875967,83.69255029775063,False
Retângulo 431,5.883107900121798,2.9646149876747407,24.013755862130104,2.9646149876747407,24.013755862130104,24.94137123394538,5.883107900121798,24.94137123394538,True
Retângulo 432,67.98938385094623,53.35245577019663,83.81720459125428,53.35245577019663,83.81720459125428,77.41057984741317,67.98938385094623,77.41057984741317,True
Retângulo 433,84.40799907120098,6.0573318355508885,113.4973345216217,3.9174890383060523,113.64068374834137,17.784624261164858,83.90933488540841,16.000744561310817,True
Retângulo 434,6.2789662974251925,13.539662373989426,76.57615396510039,56.511718895243334,15.322161970122593,66.56641063489258,93.98374074316122,44.617193085054886,False
Retângulo 435,5.230096204042944,87.90164384879822,69.61016424351556,38.583508465438776,39.300026989242824,98.69472344317704,0.6402288789332466,22.350338713238273,False
Retângulo 436,78.95014996744189,55.766145416349765,7.281214345673826,68.36958478410489,19.980306694918106,49.61542338487206,81.71578789518652,68.86917055701205,False
Retângulo 437,9.20802127786925,79.18708921564253,29.421545781429565,79.18708921564253,29.421545781429565,108.1715695383543,9.20802127786925,108.1715695383543,True
Retângulo 438,88.21460329236385,77.65314939361191,116.0214265329545,78.17945484186754,115.2773358826257,107.70126234694577,89.77070817307313,105.00467763573008,True
Retângulo 439,96.71787393116435,15.234881962081657,113.11992338215379,12.918736226233841,113.12832931184653,37.23899491321062,95.78798878759461,39.19878345392148,False
Retângulo 440,98.2689422847629,35.72211415857486,126.99974206269219,35.72211415857486,126.99974206269219,61.015286596442365,98.2689422847629,61.015286596442365,True
Retângulo 441,66.96248988566501,45.02311410792355,92.2542254203385,45.02311410792355,92.2542254203385,58.36525632085947,66.96248988566501,58.36525632085947,True
Retângulo 442,32.19818149320036,52.82119963309694,44.10555526452841,52.82119963309694,44.10555526452841,77.1881887330062,32.19818149320036,77.1881887330062,True
Retângulo 443,45.24766729769446,65.94399457057551,11.666647365654315,87.87879677423506,2.213355389882299,45.89402779834953,37.81333884909495,49.057029052647906,True
Retângulo 444,98.25809352073928,56.27125353960826,122.85868770321348,54.196917344353416,123.27236411002438,83.91337132542901,97.34899525568314,80.65425254567981,True
Retângulo 445,12.13019282558121,42.29691317635202,31.610946066195922,42.29691317635202,31.610946066195922,71.34993105971839,12.13019282558121,71.34993105971839,True
Retângulo 446,77.98392964896468,2.217582962336952,105.05699748672937,1.389865361530544,105.91536507829703,17.147381717972983,79.4262376334787,14.123935907126466,True
Retângulo 447,31.82057811023298,76.84516273820331,49.594113450579584,73.36481299943621,49.21113823975669,91.64046591337603,32.79626160709412,90.79282903978758,True
Retângulo 448,70.83016986138448,46.927191194528795,90.80769382282027,49.71156227113358,31.396519336448858,64.53041280947399,40.36626708231825,49.33382810417834,False
Retângulo 449,41.924088104317946,55.51066349894502,63.81717631140756,55.51066349894502,63.81717631140756,78.86136687702502,41.924088104317946,78.86136687702502,True
Retângulo 450,41.03569285069766,26.89472566905527,65.83625303024672,29.671606401309297,66.39770616262695,57.68289312378744,42.698930880825394,58.67353649856391,True
Retângulo 451,63.14796863836985,79.57364637615771,39.25203702725734,22.563406088011583,26.757159854992718,94.29350117179895,36.45615853019222,37.67492110628288,False
Retângulo 452,95.41097093361692,59.66713531878204,118.97351951176505,57.99617811717783,119.62401779313392,86.95471448510827,94.72044638347302,86.35925692618159,True
Retângulo 453,6.551339057418133,82.9796595924051,34.37569024435702,84.29204344123217,35.844237275465616,104.3813418756965,7.520543480222908,104.17978217838244,False
Retângulo 454,66.13012218200166,82.57548675978705,84.01599245059175,81.99100084816558,85.38531113575553,98.49038307153043,66.27266948504806,98.87218152273503,True
Retângulo 455,51.188633918648314,58.71916203545309,65.00981166302014,58.181498820201355,64.78276214423457,78.08028160138721,52.655836369958855,77.27126348598416,True
Retângulo 456,20.81097781098644,85.79800568256003,37.154669876574616,84.07931583414424,36.13011944107586,108.48206676907714,18.221492000024767,107.82332369378489,True
Retângulo 457,36.86081180995746,42.10163926302016,54.56395069368335,42.10163926302016,54.56395069368335,58.730354173876016,36.86081180995746,58.730354173876016,True
Retângulo 458,72.89710806871305,3.6958064127589285,88.05031371990319,3.6958064127589285,88.05031371990319,16.189105952763633,72.89710806871305,16.189105952763633,True
Retângulo 459,78.25170936228739,75.81698161532043,90.0665603988191,75.81698161532043,90.0665603988191,96.33856275859911,78.25170936228739,96.33856275859911,True
Retângulo 460,15.789317317595996,1.0824391418035262,50.272156225004785,9.588544654844577,72.73181264053267,0.2874964887897624,86.93031032675249,66.94922331872675,False
Retângulo 461,41.612833504839266,21.26160098361324,53.96833492089357,2.6032876112820458,74.15663486655116,58.72521474927892,59.88135790405052,24.3090120694193,False
Retângulo 462,30.87412766005415,66.97715366571977,62.27098289927113,67.5948373648189,61.14865212683151,83.24072181336807,30.311308941002462,85.29399545631173,True
Retângulo 463,41.950271471938386,41.302458785980036,64.77079647887732,41.302458785980036,64.77079647887732,67.77081537975872,41.950271471938386,67.77081537975872,True
Retângulo 464,33.97661090628317,2.536159887295153,62.26755411634316,2.536159887295153,62.26755411634316,22.707460699330262,33.97661090628317,22.707460699330262,True
Retângulo 465,82.40061813601775,23.59562304992525,32.7915208971269,49.243880195505106,29.596807437551277,96.332693842808,90.05873536407361,55.53987271277159,False
Retângulo 466,63.25976329923183,48.93816193181897,87.64511540225449,48.93816193181897,87.64511540225449,67.01314421589095,63.25976329923183,67.01314421589095,True
Retângulo 467,50.37391205932168,77.78950277662052,74.56518279591174,77.93486395968193,72.28108486619631,108.02315570651952,51.17711242515633,105.29831300756157,True
Retângulo 468,49.633472370672315,22.130221280890527,59.0286245739593,0.5725973019919173,38.823670388628315,38.514478870059854,94.27945533044304,89.07766626342007,False
Retângulo 469,29.206833182161667,62.40061099676395,60.31487071137702,63.273425409697566,59.865324849139114,87.36720413194423,32.59110914539011,87.41012026639476,True
Retângulo 470,66.88234412766624,7.550784561519352,88.91159380894126,7.550784561519352,88.91159380894126,36.80021725015473,66.88234412766624,36.80021725015473,True
Retângulo 471,21.76716377488146,60.51689642320094,36.85091889221584,60.51689642320094,36.85091889221584,73.3862832484735,21.76716377488146,73.3862832484735,True
Retângulo 472,60.3492021067348,29.629355567868952,75.77291131952352,29.629355567868952,75.77291131952352,58.25089722146656,60.3492021067348,58.25089722146656,True
Retângulo 473,48.154492349399156,76.66205430729218,36.2111022541182,67.12113272658276,0.6553443902799327,82.84497234886807,0.8205416885781802,32.87579769122112,False
Retângulo 474,68.67055625979884,17.628210701736602,84.85932306346926,17.628210701736602,84.85932306346926,45.339935420326526,68.67055625979884,45.339935420326526,True
Retângulo 475,53.83212286172877,6.508803500292515,33.52536093819711,95.54170692982089,91.50475023570232,61.710699126016664,54.89574225883263,84.62533748806587,False
Retângulo 476,52.2921510727678,39.89985189332523,74.44286700524253,40.12624286012491,72.24335404339263,61.64357099044612,49.70083438175249,61.443718747108655,True
Retângulo 477,74.04904204879097,41.62977172276953,95.74609503695632,41.359005391567585,95.04342356338114,63.66471579163542,72.98016574714521,65.2308859311549,True
Retângulo 478,16.45008062149216,74.98129365550992,29.76713757637914,74.98129365550992,29.76713757637914,93.52750419676883,16.45008062149216,93.52750419676883,True
Retângulo 479,-0.6547298619763864,34.769255259997806,11.491259083477342,33.41215962816898,13.089623599791196,54.0417736459112,-0.416686353730225,53.77355839143073,True
Retângulo 480,29.71347497644211,92.02109158358357,0.45626747431091186,95.70207682278097,61.19977936901936,97.13693004904073,32.66437099394821,68.02491451034005,False
Retângulo 481,75.32676851220862,79.47123445115794,91.09063328991888,79.47123445115794,91.09063328991888,89.5709532528,75.32676851220862,89.5709532528,True
Retângulo 482,77.71122823893138,2.361552891540236,97.29385178232363,2.2868374768641577,95.85137632454459,15.471874035043916,77.38348241382819,13.684801430133959,False
Retângulo 483,68.79286249205536,9.121836491840185,88.06601916902322,11.112726246937713,90.06585085212554,32.69028576593138,68.30468614366102,31.93007970878541,True
Retângulo 484,42.63816644529135,47.35317529420831,67.77545335559765,47.35317529420831,67.77545335559765,58.21969169348789,42.63816644529135,58.21969169348789,True
Retângulo 485,8.58003583913921,95.4276230994915,5.399992145621724,41.81525473406323,59.17197885812497,16.757267645851748,29.78472889138024,3.247461800355389,False
Retângulo 486,16.172279686270908,28.1080983659157,43.21759962241882,28.1080983659157,43.21759962241882,56.20043777889761,16.172279686270908,56.20043777889761,True
Retângulo 487,79.25074790809728,89.25933226038019,98.69653993559061,89.25933226038019,98.69653993559061,113.6785561745898,79.25074790809728,113.6785561745898,True
Retângulo 488,25.71425122901207,22.044296898071714,46.06941967015718,23.512883426083917,45.983766505061794,43.44865350369562,24.166567153556713,44.86827142385486,True
Retângulo 489,99.17203294573258,34.66637780810612,112.7406589098205,34.65619094387684,113.30048601863827,58.1199896380761,98.17582535332727,59.82757491534296,False
Retângulo 490,37.7541920858644,51.62345054400539,85.93371828756877,36.526170770640306,44.59680921410371,37.609676701645256,8.718078651713935,2.2572721003195517,False
Retângulo 491,35.93857338451374,65.86496066101202,50.25401258691058,66.42229145911314,51.306057980672854,92.87830686578003,36.55685289712253,96.2982311719491,True
Retângulo 492,31.137062642389502,60.396580398606126,50.84336145531009,93.09054723406432,33.5056393311045,59.54517464003209,50.8350233723869,64.39056542629683,False
Retângulo 493,78.10959554521001,42.026280632064505,83.45519019154835,60.09514799195349,13.45671801018382,94.70937444997382,26.520090014057452,80.14602910180986,False
Retângulo 494,95.93890079393597,2.5608980172629914,120.60060754062364,2.5608980172629914,120.60060754062364,17.963672180403105,95.93890079393597,17.963672180403105,True
Retângulo 495,9.793233336689145,89.37911266445691,29.923274520583337,89.37911266445691,29.923274520583337,113.01901449903391,9.793233336689145,113.01901449903391,True
Retângulo 496,34.966155998427304,30.961670175400545,58.56099819379375,30.961670175400545,58.56099819379375,55.08270834499268,34.966155998427304,55.08270834499268,True
Retângulo 497,46.92911013871086,94.33492607329565,62.39967524979697,94.33492607329565,62.39967524979697,120.53639669668414,46.92911013871086,120.53639669668414,True
Retângulo 498,70.51457957660544,81.3895845485969,26.408522288705992,51.49310094504025,61.063753381507645,5.0374699748843454,64.41020991161587,76.91193692135786,False
Retângulo 499,67.27793335829732,68.61947679796668,90.13048013278227,67.43239532961638,89.27811624632349,83.03640566765749,66.85116688973446,83.81325709122525,True
Retângulo 500,49.40872564125603,65.06155240581248,10.600174580743483,80.48936362783805,14.932856992828958,59.14522926761915,86.06715304324538,3.6768199135490676,False
Retângulo 501,41.23844140690947,33.47858992495508,65.71260802611772,33.47858992495508,65.71260802611772,44.4767635616419,41.23844140690947,44.4767635616419,True
Retângulo 502,16.482789004952494,25.38480169101194,41.31736100541347,24.080999427327885,40.63384965710464,40.87443382161356,18.899208580369883,39.058609385382425,True
Retângulo 503,14.390101530913169,90.5810324665351,96.48513753749609,74.70858562402861,14.280372958320653,96.73254295157824,88.81744435299736,35.079811676637526,False
Retângulo 504,41.139892491558626,99.51210758067862,61.57322719860265,99.67106295947391,63.16122890046448,120.38993330598124,42.194805667475656,122.56610019847508,True
Retângulo 505,57.48140851283991,10.503489583722459,72.03446504794206,10.503489583722459,72.03446504794206,29.77974459837993,57.48140851283991,29.77974459837993,True
Retângulo 506,7.771559152816376,69.52024866891503,21.290539138515804,69.52024866891503,21.290539138515804,82.68127881934593,7.771559152816376,82.68127881934593,True
Retângulo 507,59.67726216503597,31.153757092602266,82.817577956678,31.76472000001843,84.1437285585082,49.48850713589746,60.36397684522978,49.93332104303751,True
Retângulo 508,22.740125345116425,92.76194483104075,10.318516928318378,66.490997678661,38.11972378228794,99.12712654704887,92.78918019963514,43.7467162512013,False
Retângulo 509,98.51207044632832,20.054398904926163,84.35340209104605,2.4706318903958913,28.227279067849885,18.241437446654672,68.10092424614153,76.30586927305782,True
Retângulo 510,92.85166133788042,64.90977333722124,34.373655643266886,36.73022675773107,90.7422382408063,16.435624007805483,94.12373388449285,4.4203855372240035,False
Retângulo 511,38.66345061754852,4.349049571884567,53.67572940791956,4.320154052013924,74.52373878907946,15.519308681666056,54.90507929303897,52.32319816728332,False
Retângulo 512,45.98621928960186,61.66509269585513,69.92865231311676,61.66509269585513,69.92865231311676,73.04528911485203,45.98621928960186,73.04528911485203,True
Retângulo 513,25.94661131273629,87.0314150971051,54.881329040269556,87.0314150971051,54.881329040269556,107.7788537333856,25.94661131273629,107.7788537333856,True
Retângulo 514,66.55088042305982,5.001944667495328,48.46139482001295,78.28200418511533,13.960094895387808,84.5831045634252,26.5741293812193,48.9599503666575,False
Retângulo 515,58.33967789110473,10.721290008351836,74.68756811870773,10.721290008351836,74.68756811870773,25.7174464066638,58.33967789110473,25.7174464066638,True
Retângulo 516,6.362410087068215,26.385389512302872,26.829006231848634,26.385389512302872,26.829006231848634,43.57371533387007,6.362410087068215,43.57371533387007,True
Retângulo 517,23.01327928089788,55.12326331568052,18.759482131668914,96.91400813227827,2.3443275624796645,57.42052301152897,93.61116759958186,80.43483681361474,False
Retângulo 518,17.679326238573758,41.56774956160576,90.11195752983373,53.15831989677328,88.49590779081416,45.32309957063785,93.25994952365895,42.18552354312646,False
Retângulo 519,49.34031126860002,81.55451450272602,66.98053642213344,83.42021668140514,66.20863584917618,106.745912815076,49.583681150144365,106.10581472764501,True
Retângulo 520,12.490659824987615,3.5992480837569008,90.74239261722303,77.77947825304429,6.550213673161487,26.285301172794927,70.45384017277358,36.75648171084775,False
Retângulo 521,23.310848211640078,88.22612298841712,62.45863585267022,26.566619716091356,84.5368915223263,23.317086575902735,86.16171469108261,76.05900894651445,False
Retângulo 522,10.588955285483802,29.667110649979676,35.552130041525885,29.667110649979676,35.552130041525885,49.72105604739873,10.588955285483802,49.72105604739873,True
Retângulo 523,93.522235438706,71.54428099201346,115.2665724044276,70.2510912463399,114.69308449283376,100.89193745914656,95.40070223575118,101.54567665904614,True
Retângulo 524,31.22055195602614,2.8792506551653045,51.36629984520831,2.812942811099822,51.528724445389614,18.57071383478278,27.679408721636207,16.204111371106443,True
Retângulo 525,44.36037056144277,52.31039686898504,69.92489528112775,53.483411448727544,68.88410568968736,79.75293848080109,44.83008410209563,79.03347705746775,False
Retângulo 526,68.7923973070427,95.07650230756568,91.03282718004455,92.76206153685196,88.2095511456471,108.77421276064841,69.33328807657804,108.73870318022351,True
Retângulo 527,42.982329034579514,45.81084324569728,64.80744314062605,45.81084324569728,64.80744314062605,66.77167284080669,42.982329034579514,66.77167284080669,True
Retângulo 528,19.433108349133676,88.31438375632894,6.002187907344347,84.37182892678555,20.61415517326782,46.90644043901828,70.7188301122288,3.4064863347511243,False
Retângulo 529,79.05890615741426,35.99401880971688,44.37007379096871,5.451161761114321,45.71207566523275,21.93451850992765,31.470418240479013,48.40375045456976,False
Retângulo 530,43.88703977977305,62.725518166197624,62.283466369680916,63.34094296183304,62.3112483481071,81.18462922061009,45.13305720369286,81.2918373546417,True
Retângulo 531,55.0801590367672,80.41151376309489,69.68173962014608,80.41151376309489,69.68173962014608,106.40430095377255,55.0801590367672,106.40430095377255,True
Retângulo 532,19.45188238568163,25.8555346634594,2.035421023214412,2.466595120387538,14.902574458501572,5.809596088108826,47.61531665850901,30.993592771951384,False
Retângulo 533,57.649778987000495,81.78356238461895,80.5577536316055,78.96564336606545,79.78778031289609,103.80476206803014,55.437560868742295,103.0582070708002,True
Retângulo 534,21.685349101338343,91.68626431947445,49.677773047796315,90.3261943660188,49.4811097533366,115.98758575729985,22.89599705294668,115.67641100567387,True
Retângulo 535,83.56602281933846,91.72556408545228,78.0559447039521,35.61014036309255,13.497657979634237,20.4800623908179,62.94183916505214,33.081808884594324,False
Retângulo 536,38.41247020635558,83.70613707248063,64.66108298072419,83.7685963631173,62.49170693489702,100.80383530817005,40.61566636716818,103.34953958804448,True
Retângulo 537,7.734119950583596,47.473321729211804,33.25606116424066,47.473321729211804,33.25606116424066,77.41048349042809,7.734119950583596,77.41048349042809,True
Retângulo 538,24.89423784789222,24.4634562256278,47.46426392434804,24.4634562256278,47.46426392434804,48.04852151143943,24.89423784789222,48.04852151143943,True
Retângulo 539,28.856501683385417,47.0793802690456,52.953481505750894,47.0793802690456,52.953481505750894,58.258537690823545,28.856501683385417,58.258537690823545,True
Retângulo 540,60.478617035549355,33.713494220011064,84.25768901952195,33.713494220011064,84.25768901952195,61.99338805394505,60.478617035549355,61.99338805394505,True
Retângulo 541,66.24875019426007,3.8227207511824735,78.25560037179157,3.8227207511824735,78.25560037179157,22.98690810933611,66.24875019426007,22.98690810933611,True
Retângulo 542,94.09159616751388,99.39782365956322,108.41589119159714,99.39782365956322,108.41589119159714,117.06496632883679,94.09159616751388,117.06496632883679,True
Retângulo 543,3.7099544025795073,38.3825942327334,19.619602011542405,38.3825942327334,19.619602011542405,57.51981232174126,3.7099544025795073,57.51981232174126,True
Retângulo 544,9.44679076328865,55.50673690193315,34.77566122480508,54.005347484956744,35.29053959243958,68.48201852991161,8.300766043678617,69.85685262933123,True
Retângulo 545,79.23566037422165,5.733892961219578,99.3269221187375,5.163215993932136,1.4672962524641786,33.81490027981094,18.084774735695408,96.01591916836313,False
Retângulo 546,77.11505208277083,49.684115182986986,8.933343657702519,12.242114602899267,94.17094119071736,72.29738390894676,17.19269236292802,81.87496709100351,False
Retângulo 547,90.44546105189296,66.29252382761365,107.66118798382038,66.29252382761365,107.66118798382038,90.0179328238534,90.44546105189296,90.0179328238534,True
Retângulo 548,73.13108644126574,18.801882026711247,91.25951648243976,18.801882026711247,91.25951648243976,48.30583371420047,73.13108644126574,48.30583371420047,True
Retângulo 549,65.92849825618042,40.64731726339507,21.649492623387268,68.94404671766534,80.16281773798588,64.0439253503291,46.53119359629518,21.686547470746433,False
Retângulo 550,85.55355851580403,44.959279069839674,113.84664594887762,44.05111286287149,113.23417304157564,72.00212550344011,84.0420989034217,72.381229174781,True
Retângulo 551,86.16536986340667,41.79989208396685,106.13715406444773,41.79989208396685,106.13715406444773,66.89584293992144,86.16536986340667,66.89584293992144,True
Retângulo 552,42.74169380537227,8.355507011452968,98.24669993916604,21.46849480036194,44.488515892395185,2.8819917230409997,88.09954493871084,54.96734390391719,False
Retângulo 553,84.97825790511487,62.102740031756134,24.238014708183286,27.746789186712984,0.2646883929675936,2.5344730003525995,58.05400511916021,18.92227765329372,False
Retângulo 554,98.47153050919694,9.996983318708963,86.38215410173439,74.3021911705752,67.38108295208873,23.06460251367919,78.97054849038494,33.03244662108855,False
Retângulo 555,18.901345513064793,85.2819970107197,63.4553560523871,62.746428443248384,87.42168262435402,5.556666420658729,3.652869028852024,24.28204352465462,False
Retângulo 556,2.49619374979293,48.47347987721502,99.36637238692433,16.587834829906644,36.1520122986121,63.32548930166764,38.117467317286966,42.32472327891892,False
Retângulo 557,9.123954896421564,7.535827412936159,17.62834762063535,10.559309251455307,17.898216379209465,28.177952127678978,7.199608260533228,28.165344153351555,True
Retângulo 558,44.240723792132314,51.770847354566484,60.97257893666822,50.89726681453762,61.20754675331763,77.9726766791489,44.1336128143053,77.6791593125821,False
Retângulo 559,57.86494348771518,15.201517358073735,78.68293403949149,15.201517358073735,78.68293403949149,44.01492477077546,57.86494348771518,44.01492477077546,True
Retângulo 560,25.375258280719425,15.228003402134293,35.78927596384109,15.228003402134293,35.78927596384109,25.67288393306211,25.375258280719425,25.67288393306211,True
Retângulo 561,92.6361142102223,97.05651097651669,118.77164919749004,97.05651097651669,118.77164919749004,126.65392673205636,92.6361142102223,126.65392673205636,True
Retângulo 562,80.60101098398177,26.607113250567494,96.89859648695239,26.607113250567494,96.89859648695239,41.724518756356574,80.60101098398177,41.724518756356574,True
